,currID,curring,recID,rec_ing,rec_score
0,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",bruschetta-chicken-casserole,"cooking spray,orzo pasta,chicken broth,butter,garlic,salt,ground black pepper,cherry tomatoes,chicken breast halves,Italian seasoning,pepper flakes,mozzarella cheese,fresh basil pesto,balsamic glaze,fresh basil or basil chiffonade",0.49477387515423304
1,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",balsamic-chicken-salad,"light balsamic vinaigrette salad dressing (such Newman's Own® Lighten Up® Balsamic Vinaigrette Dressing),chicken tenders,portobello mushroom caps,hearts of romaine lettuce,green onions,cherry tomatoes, quarters,mozzarella cheese,fresh basil leaves",0.43982632298950114
2,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",amazing-brown-rice-salad,"water,brown rice,onion,celery,cranberries,balsamic vinaigrette salad dressing,sugar",0.3911945884366873
3,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",caprese-salad-with-balsamic-reduction,"balsamic vinegar,honey,tomatoes,fresh mozzarella cheese,salt,ground black pepper,fresh basil leaves,extra-virgin olive oil",0.3855277180550203
4,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",beautiful-salad,"baby spinach leaves,onion, rings,mandarin oranges,sweetened cranberries,honey- almonds,feta cheese,balsamic vinaigrette salad dressing, or to taste",0.3615941462884626
5,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",apple-pecan-cranberry-and-avocado-spinach-salad-with-balsamic-dressing,"baby spinach leaves,cranberries,pecans,apple,onion,carrot,avocado,balsamic vinaigrette salad dressing, or to taste",0.34880918885486806
6,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",chicken-caesar-salad-with-gemelli-pasta,"gemelli pasta,chicken,romaine lettuce,cherry tomatoes,green onions,fresh basil,fresh parsley,feta cheese,garlic,Caesar salad dressing",0.31892363005093827
7,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",roasted-brussels-sprouts-and-parsnips,"balsamic vinaigrette salad dressing (such Kraft®),brown sugar,fresh thyme,Brussels sprouts,parsnips,onion",0.3069264107136193
8,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",italian-baked-chicken-thighs,"butter,onion,Neufchatel cheese,chicken broth,creamy basil ricotta pesto (such Barilla®),dry Italian salad dressing mix (such Good Seasons®),garlic powder,black pepper,Italian seasoning,pepper flakes,fresh spinach,tomatoes,fresh basil,chicken thighs,salt freshly ground black pepper to taste,mozzarella cheese",0.30475594181643006
9,caprese-farro-salad,"farro,Swanson® Chicken Broth,cherry tomatoes,mozzarella cheese,basil chiffonade ( fresh basil leaves),almonds,onion,balsamic vinaigrette salad dressing",strawberry-spinach-and-pear-salad,"black walnuts,spinach leaves,romaine lettuce, torn,balsamic vinaigrette,strawberries,pears -,feta,balsamic vinaigrette",0.3016119245180035
10,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",brussels-sprouts-and-bacon-salad,"bread,extra-virgin olive oil,garlic powder, or to taste,salt ground black pepper to taste,Brussels sprouts,extra-virgin olive oil, or to taste,salt ground black pepper to taste,bacon,blue cheese,wine vinegar",0.5164748055072191
11,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",easy-broccoli-salad,"fresh broccoli,garlic, a paste,lemon juice,rice vinegar,Dijon mustard,pepper flakes, or to taste,salt ground black pepper, or to taste,olive oil",0.44691769136747134
12,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",broccoli-gratin,"broccoli, florets,butter,all-purpose flour,milk,cheese,salt, or to taste,ground black pepper,garlic powder,onion powder,stale bread",0.44590578171617506
13,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",pita-bread-tofu-sandwiches,"olive oil,tofu,mushrooms, or more to taste,broccoli,onion,celery,soy sauce,cornstarch,pita bread rounds,cheese",0.445595313635341
14,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",cheesy-chicken-broccoli-and-rice-casserole,"water,instant rice,chicken breasts,broccoli, florets,cream of broccoli soup,milk,Italian-seasoned bread crumbs,garlic powder,ground black pepper,cheese",0.4439907421212539
15,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",chicken-broccoli-and-cheddar-casserole,"chicken,broccoli,cream of chicken soup,sour cream,ground black pepper to taste,cheese,bread crumbs,butter",0.4385319633592903
16,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",mushroom-stuffed-chicken-breast,"garlic powder,onion powder,ground paprika,olive oil,onions,garlic,mushrooms,salt to taste,dry white wine,parsley, or to taste,ground black pepper to taste,dry bread crumbs, or,chicken breast halves,cream of mushroom soup",0.43723003547079853
17,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",roasted-garlic-lemon-broccoli,"broccoli, florets,extra-virgin olive oil,sea salt,ground black pepper,garlic,lemon juice",0.43712245765255386
18,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",chicken-florentine-cheese-dip,"extra-virgin olive oil,onion,mushrooms,Italian seasoning,salt, or more to taste,ground black pepper,oil- tomatoes,spinach, dry,cream cheese,eggs,milk,mozzarella cheese, or more to taste,Parmesan cheese,chicken breast",0.4369310562920461
19,tofu-and-broccoli-casserole,"tofu,broccoli,extra-virgin olive oil, or,garlic,broccoli cheese soup,milk,dry bread stuffing mix,cheese,chili powder, or to taste,ground black pepper to taste",savory-beef-filling-for-crepes,"olive oil,beef stew meat,salt ground black pepper to taste,potato,carrots,green onions, or more to taste,milk,warm water,beef bouillon granules,all-purpose flour, or more,dry white wine (Optional),Worcestershire sauce,garlic powder, or to taste,onion powder, or to taste,cilantro, or to taste,rosemary, or to taste,broccoli, florets",0.43572053038191694
20,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",everything-breadsticks-with-two-ingredient-dough,"self-rising flour, or more,plain whole-milk Greek yogurt,everything bagel seasoning (Optional),egg,water,everything bagel seasoning",0.49176203455734047
21,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",air-fryer-broccoli-with-everything-bagel-seasoning,"broccoli florets,olive oil,everything bagel seasoning, or to taste",0.48817859113839246
22,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",weekday-avocado-toast,"sourdough bread,guacamole,everything bagel seasoning",0.4131057859700433
23,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",ham-and-cheese-bisuit-muffins,"refrigerated biscuit dough,cheese,deli ham,egg,everything bagel seasoning, or to taste",0.352318080615106
24,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",nova-lox-everything-breakfast-bagel,"everything bagel thins,cream cheese,tomato,capers",0.3395684368611756
25,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",two-ingredient-air-fryer-bagels,"self-rising flour,full-fat plain Greek yogurt,egg white,everything bagel seasoning",0.3361838570158679
26,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",everything-bagel-chaffle-with-smoked-salmon-cream-cheese,"egg,everything bagel seasoning,coconut flour,baking powder,mozzarella cheese,salmon cream cheese spread (such Philadelphia®),capers,thin onion",0.3277408199348492
27,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",two-ingredient-dough-bread-bowls-for-soup,"self-rising flour, plus more for kneading,Greek yogurt,egg,water,everything bagel seasoning",0.3251324735548741
28,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",miso-oven-baked-chicken-tenders,"soy sauce,white miso paste,maple syrup,garlic,ginger,fish sauce,sesame oil,cayenne pepper,chicken tenders,nonstick cooking spray,everything bagel seasoning",0.3192502321977839
29,air-fryer-butternut-squash-home-fries,"butternut squash,extra-virgin olive oil,bagel seasoning (such Trader Joe's Everything but the Bagel Sesame Seasoning Blend ),fresh rosemary",elles-vegan-jackfruit-taco-filling,"olive oil,onion,garlic,green jackfruit brine, (such Trader Joe's®),salsa,dry taco seasoning mix",0.3180783186103794
30,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",apple-pie-dip,"cream cheese,apple juice,brown sugar,apple pie spice,apple,pecans",0.6841531721428272
31,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",caramelized-apple-pancakes,"butter,apple -,fine sea salt,coconut sugar,ground cinnamon,apple pie spice blend,flour,white sugar,salt,baking soda,buttermilk,egg,butter,apple pie spice",0.5338328053280512
32,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",chicken-with-apple-and-rice,"butter,chicken breast halves,chicken- rice mix (such RICE-A-RONI®),water,apple juice,apple -,onion,raisins",0.4451617462243522
33,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",apple-pie-moonshine,"apple juice,apple cider,white sugar,brown sugar,cinnamon sticks, or more to taste,apple pie spice,190 proof grain alcohol,vodka",0.44451694407158926
34,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",apple-cider-chicken-with-noodles,"butter,Granny Smith apple,brown sugar,chicken breast halves,ground cinnamon,salt,ground black pepper, or to taste,onion, rings rings,apple cider,apple cider vinegar,wide noodles",0.42750491363032866
35,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",quick-and-easy-curry-chicken-salad-for-lunches,"plain yogurt,mayonnaise,curry powder,chicken breast,apple,celery,green onion, or more to taste,almonds,raisins,salt ground black pepper to taste",0.3999402685549946
36,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",apple-honey-glazed-chicken,"apple jelly,honey,Dijon mustard,ground cinnamon,salt,chicken breast halves",0.3918655660946382
37,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",three-ingredient-baked-chicken-breasts,"butter,salt,chicken breast halves",0.3915444235550456
38,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",skillet-apple-chicken,"olive oil,chicken breasts, 1/4- strips,sweet apple -,garlic salt,black pepper,pumpkin pie spice,tarragon",0.382860975413991
39,easy-fruited-chicken-salad,"apple,grapes,pecans,apple pie spice, or to taste,mayonnaise,chicken breast halves -",nannys-grape-salad,"pecans,white sugar,cream cheese,vanilla extract,grapes",0.3786191661578624
40,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",easy-apple-cinnamon-rolls,"apples,Hungry Jack® Original Syrup,Hungry Jack® Pancake Waffle Mix,milk,Hungry Jack® Original Syrup,brown sugar,sugar,cinnamon,butter,cream cheese,pancake syrup,confectioners' sugar",0.6810391755827987
41,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",apple-butter-vi,"apple cider,cooking apples -,white sugar,brown sugar",0.43940270379672575
42,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",blended-berry-pancakes,"pancake mix,water,whole strawberries,blueberries,brown sugar, or to taste (Optional)",0.3497439940260719
43,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",potato-pancakes,"potatoes,onion,eggs,dry pancake mix,salt,ground black pepper,vegetable oil",0.33846652908060887
44,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",banana-pancake-pops,"vegetable oil for frying, or,pancake mix,water, or,bananas,white sugar,ground cinnamon",0.3372354283419416
45,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",dairy-free-cinnamon-streusel-coffee-cake,"dairy free pancake mix (such Bisquick®),brown sugar,ground cinnamon,margarine,dairy free pancake mix (such Bisquick®),soy milk,white sugar,egg",0.3246172324938007
46,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",pineapple-upside-down-pancakes-with-vanilla-cream-sauce,"heavy cream,white sugar,vanilla extract,butter,ground cinnamon,brown sugar,pancake mix,milk,eggs,butter, or more,fresh pineapple,sugar",0.31397041333698417
47,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",apple-pear-sauce,"Delicious apples -,Asian pears -,apple cider,white sugar,ground cinnamon",0.2992210219972266
48,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",vegan-cinnamon-waffles,"all-purpose flour,water,coconut oil,white sugar,apple cider vinegar,baking powder,ground cinnamon,salt",0.28461764082794017
49,apple-cider-country-pancakes,"pancake mix (such Hungry Jack® Buttermilk),water,apples -,white sugar,apple cider",louises-garlic-and-paprika-salad-dressing,"apple cider vinegar,vegetable oil,white sugar,salt,garlic powder,ground paprika",0.2843492205256892
50,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",six-feet-under-dip,"vegetable oil,onion,lean ground beef,taco seasoning mix,garlic,water,flour tortilla, strips resembling 'tombstones',butter, or,chili powder, or,vegetarian refried beans,sour cream,salsa,black beans,cheese,green onions,fresh cilantro, (Optional)",0.42121942164132664
51,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",sassy-chicken-enchilada-dip,"chicken breast halves,light cream cheese,green onions,tomatoes with green chile peppers,garlic,cilantro,chili powder,cumin,oregano,paprika",0.4120288777683351
52,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",easy-monterey-chicken-casserole,"olive oil,chicken,onion,cream of chicken soup,green chile peppers,sour cream,milk,ground cumin,chili powder,ground coriander (Optional),cayenne pepper (Optional),pepper flakes,tortilla chips, or,Monterey Jack cheese",0.4002616534781072
53,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",fiesta-bean-salsa,"black beans,garbanzo beans,corn kernels,roma (plum) tomatoes, seeded,green bell pepper,salsa,fresh cilantro,lime juice,jalapeno pepper, seeded (Optional),salt,garlic powder,ground black pepper,ground cumin,onion powder",0.3941332193804117
54,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",huevos-rancheros-bowl,"black beans,green chiles,fresh cilantro,lime zest,fresh lime juice,salt,hot white rice,butter,eggs,enchilada sauce,freshly black pepper,fresh cilantro, or to taste,tortilla strips",0.3910885766795909
55,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",easy-taco-soup-with-ground-beef,"93% lean ground beef,onion,garlic,petite tomatoes,whole kernel corn, well,black beans,tomato sauce,beef broth,green chile peppers,chili powder,ground cumin,cheese,sour cream,tortilla chips,fresh jalapeno,black pepper",0.39094810886593256
56,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",secret-salsa,"fresh parsley,fresh cilantro,lime,salt,garlic powder,chili powder,ground black pepper,tequila,tomatoes,onion,green bell pepper",0.388560194250201
57,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",football-chili-dip,"spicy chili beans,tomatoes green chiles (such RO*TEL® Mexican Lime & Cilantro),sharp cheese,sour cream,cilantro,green onions,jalapeno pepper, seeded,chili powder,kosher salt",0.38067985192159925
58,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",mexican-beef-supreme,"olive oil,onion,beef stew meat,garlic,lime,jalapeno pepper, seeded,green onions,fresh cilantro, or to taste,oregano,green salsa",0.3776259206376298
59,mexican-bison-bake-with-cilantro-lime-cream,"penne pasta,ground bison,garlic,black beans,tomatoes,salsa,oregano,ground cumin,chili powder,tortilla chips (Optional),cheese,green onion,sour cream,green onions,fresh cilantro,lime zest",captains-avocado-bean-dip,"avocado -,salsa,mayonnaise,lime juice,chili powder,ground cumin,garlic powder,refried beans",0.3650668800847753
60,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",grandmas-onion-rings-southern-style,"oil for frying, or,all-purpose flour,salt,ground black pepper,egg whites,milk,white vinegar,sweet onions, thick rings",0.37446954829761225
61,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",asian-green-bean-salad,"fresh green beans,white sugar,soy sauce,olive oil,mirin,sweet chile sauce,sesame seeds",0.35513711222690547
62,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",tempura-battered-smelt,"rice wine,salt,smelt,all-purpose flour, or,oil for deep frying,ice water,all-purpose flour,cornstarch,egg yolks,sesame seeds,sesame oil,baking powder,white sugar,salt",0.3513129724034675
63,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",pakora-for-punjabi-kadhi,"vegetable oil for frying,water,all-purpose flour,onion,salt,chili powder,baking soda",0.3311281877666925
64,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",jamaican-fried-dumplings,"all-purpose flour,baking powder,salt,butter,cold water,vegetable oil for frying",0.3219626345687149
65,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",ken-shoe-green-beans,"peanut oil for frying,fresh green beans,fresh ginger root,garlic,dark soy sauce,white sugar,black pepper",0.3119060980747051
66,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",japanese-nabeyaki-udon-soup,"dashi stock,chicken, chunks,carrots,soy sauce,mirin,white sugar,salt,firm tofu,shiitake mushrooms,ribs leaves of bok choy,fresh udon noodles,eggs,leeks",0.3118118163155789
67,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",blooming-onion,"mayonnaise,cream-style horseradish sauce,ketchup,paprika,salt,ground black pepper,cayenne pepper,milk,egg,all-purpose flour,salt,cayenne pepper,ground black pepper,garlic powder,thyme,oregano,ground cumin,onion,vegetable oil for deep-frying",0.30663432885591424
68,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",fresh-green-bean-casserole,"nonstick cooking spray,butter,fresh mushrooms,garlic,all-purpose flour,half-and-half,soy sauce,salt,ground black pepper,chicken broth,fresh green beans,French- onions",0.3021148301938984
69,vegetable-tempura,"light soy sauce,mirin,dashi granules,water,egg yolks,all-purpose flour,vegetable oil for deep frying,sweet potato,onion, half-rings,bell pepper,fresh green beans,shiitake mushrooms",mamies-corn-fritters,"corn,all-purpose flour, or,milk,egg,white sugar,salt,vegetable oil,baking powder,vanilla extract,ground black pepper,oil for frying, or",0.29617276973657536
70,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",avocado-greek-omelet,"eggs,feta cheese,avocado,tomatoes,Kalamata olives,fresh basil",0.6136168173047868
71,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",mediterranean-onion-dip,"garlic,pepper,dry onion soup mix,feta cheese,cream cheese,sour cream,kalamata olives",0.5906903423491467
72,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",greek-layer-dip,"pepper hummus,feta cheese,cucumber,fresh tomato,Kalamata olives,olive oil,oregano",0.5736771724195969
73,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",greek-sheet-pan-salmon-and-asparagus,"salmon fillet,garlic salt,fresh asparagus,olive oil,lemon juice,Greek seasoning,feta cheese,Kalamata olives",0.5415640276145695
74,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",feta-tapenade,"Kalamata olives,green olives,fresh lemon juice,anchovy fillets,garlic,fresh thyme,fresh rosemary,extra-virgin olive oil,feta cheese,ground black pepper",0.5408420228200264
75,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",pecan-parsley-pepper-pesto,"flat leaf parsley with stems,pecans,extra virgin olive oil,Parmesan cheese,kalamata olives,jalapeno pepper, seeded,garlic,lemon",0.47718945668918805
76,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",strapatsada-with-a-chickpea-rice-salad,"tomatoes,olive oil,garlic,eggs,salt,ground black pepper,feta cheese,fresh oregano,hot brown rice,chickpeas,Kalamata olives,fresh parsley,lemon zest,lemon juice,tahini",0.4702709354780347
77,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",tilapia-feta-florentine,"olive oil,onion,garlic,fresh spinach,kalamata olives,feta cheese,lemon rind,salt,oregano,white pepper,tilapia fillets,butter,lemon juice,paprika, or to taste",0.4657414826856473
78,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",mediterranean-pesto-pizza,"pesto,Greek pita flatbreads,feta cheese,tomatoes,Kalamata olives",0.46420029794401696
79,kalamata-caviar,"whole, kalamata olives,feta cheese,pecans,garlic,olive oil",mediterranean-zucchini-salad,"zucchini,cherry tomatoes,Kalamata olives,artichoke hearts,white wine vinegar,lemon,feta cheese, or to taste",0.4624056107521763
80,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",apple-cranberry-crisp,"Granny Smith apples -,cranberries,white sugar,ground cinnamon,ground nutmeg,quick-cooking oats,all-purpose flour,light brown sugar,butter,pecans",0.6834226582998011
81,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",easy-sweet-potato-crisp,"sweet potatoes,quick-cooking oats,brown sugar,pecans,butter,ground cinnamon",0.6140532737806468
82,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",no-bake-peanut-butter-cookies-iii,"white sugar,butter,milk,peanut butter,vanilla extract,quick-cooking oats",0.5598832118931538
83,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",apple-pie-granola,"oats,apples,pecans,butter,brown sugar,ground cinnamon,raisins",0.5333568807723142
84,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",butterscotch-apple-pecan-cobbler,"butterscotch- chips,brown sugar,all-purpose flour,ground cinnamon,tart apples,all-purpose flour,brown sugar,butter,pecans,quick-cooking oats",0.5163994356006085
85,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",cranberry-pecan-cake,"cranberries,pecans,white sugar,eggs,white sugar,all-purpose flour,butter,milk",0.5035145542519801
86,cranberry-crunch,"apples,fresh cranberries,pecans,white sugar,butter,quick-cooking oats",air-fryer-strawberry-crisp,"fresh strawberries,white sugar,cornstarch,vanilla extract,salt,quick-cooking oats,all-purpose flour,white sugar,butter,salt,nonstick cooking spray",0.4993268189162416
